REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRCCGGUYXX01,GASINT,2049,2.217104
GLOBAL,S1D3,PWRCCGGUYXX01,GASINT,2050,0.43513578
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2021,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2022,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2023,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2024,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2025,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2026,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2027,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2028,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2029,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2030,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2031,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2032,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2033,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2034,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2035,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2036,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2037,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2038,3.1023685
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2039,3.1496342
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2040,3.2080645
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2041,3.2290323
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2042,3.25
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2043,3.2814516
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2044,3.1975806
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2045,3.3233871
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2046,3.4491935
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2047,3.5645161
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2048,2.8201613
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2049,2.6970932
GLOBAL,S1D3,PWRSPVGUYXX01,SPVGUYXX,2050,3.7033999
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2021,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2022,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2023,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2024,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2025,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2026,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2027,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2028,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2029,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2030,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2031,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2032,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2033,3.2080645
